;text;topic
784;sicherheit bürger verbessern   vorschlag eu-kommission eu-parla- mentin reaktion terroranschlag paris november eu-feuerwaffenrichtlinie   ändern;Wissenschaft
785;verschär fung waffenrecht;Politik und Ideologie
786;betreffen verschärfung ohnehin restriktiv waffenrecht sportschütz jäger waffensammler;Politik und Ideologie
787;illegale terroristisch anschlag benutzt waffe erfassen;wirtschaft
788;umsetzung eu- feuerwaffenrichtlinie lehnen weiterhin;Politik und Ideologie
789;legalwaffenbesitzer kriminalisieren illegal waffenbesitz handel riegel vorzu- schieben;wirtschaft
790;strafjustiz verbessern   afd setzen schnell verbesserung justizorganisation stärkung unser recht system effektiv rechtsschutz bürger;Politik und Ideologie
791;einzelnen verfahren beschleunigen dienoch   jahrhundert stammend prozessordnung modernisieren -- personal justizwesen einstellen c schwer kriminalität erleichterung inhaftnahme wirkungsvoll bekämpfen d strafe bewährung aussetzen e mindeststrafmaß messerdelikt erhöhen;Politik und Ideologie
792;afd setzen schnell verbesse rung justizorganisa- tion stärkung unser rechtssystem effektiv rechtsschutz bürger;Wissenschaft
793;islam   islam   afd stehen uneingeschränkt glauben gewis sens- bekenntnisfreiheit art;Politik und Ideologie
794;grundgesetz;Politik und Ideologie
795;muslim integrieren grundordnung grundrecht anerkennen geschätzt mitglied gesellschaft;Politik und Ideologie
796;unser säkular staat stehen staatlich afd stehen religiös gebot;Politik und Ideologie
797;soweit islam herrschaft uneingeschränkt glauben gewissens-   anspruch alleingültig religion erheben recht bekenninispreihel;Politik und Ideologie
798;grundsatz scharia deutschland durch- art;Politik und Ideologie
799;grundgesetz;Politik und Ideologie
800;setzen rechtsordnung voll anerkennen sogar bekämpfen ister freiheitlich-demokratisch grundordnung deutsch lands vereinbar gefährden innerer   frieden;Politik und Ideologie
801;kritik islam religionskritik legitimieren grundrecht frei meinung außerung;Politik und Ideologie
802;inakzeptabel kritik islam vorwurf islıamophobie rassismus unterdrücken;soziale Ursachen
803;jüdisches leben deutschland rechtsextremist zunehmend juden- israelfeindlich muslime bedrohen;Politik und Ideologie
804;angriff jude antisemitisch beleidigung konsequent strafrechtlich ahnden;Politik und Ideologie
805;al-quds-tage berlin demonstrant zerstörung israel fordern dauerhaft verbieten;Politik und Ideologie
806;islam   verfassungsschutz eingeschätzt terrorgefahr dschihadist ständig bedrohung unser leben frieden;Politik und Ideologie
807;bildung parallelgesellschaft muslimisch friedensrichter rechtsvorschrift scharia anwenden staatlich monopol strafverfolgung rechtsprechung unterlaufen unterbinden;Politik und Ideologie
808;rechtsgrundsatz scharia weise anwendung deutsch rechtsprechung finden;Politik und Ideologie
809;zudem macht anspruch grofs familienclan konsequent einsatz ermittlungsbehörde strafrecht brechen;Gesundheit
810;kriminell clan-mitglieder abschieben;wirtschaft
811;finanzierung bau betrieb moschee deutschland islamisch staat ge- setzlich verbieten;wirtschaft
812;kooperation deutsch behörde türkisch-islamisch anstalt religion ditib türkisch religionsbehörde afd beenden;soziale Ursachen
813;verleihung status körperschaft öffentlich recht islamisch organisation lehnen;Politik und Ideologie
814;islamisch verein grundgesetz völkerverständigung richten z;Politik und Ideologie
815;muslim bruderschaft gemäß art;wirtschaft
816;abs;wirtschaft
817;grundgesetz verbieten;Politik und Ideologie
818;deutschland predigend imame verfassung bekennen möglichst deutsch sprache predigen;Politik und Ideologie
819;kritik islam religionskritik legitimieren grundrecht frei meinungsäufserung;Politik und Ideologie
820;unterdrückung muslimisch frau stellen afd entgegen fordern bereich gleichberechtigung mann frau;soziale Ursachen
821;islam   zulassung zertifikat bfür deutsch sprache gemeinsam europäisch referenzrahmen sprache vorweisen;Politik und Ideologie
822;islamtheologisch lehrstühl deutsch uni- versitäten abschaffen stelle bekenntnisneutral islamwissenschaft übertragen;Bildung
823;konfessionsgebunden religionsunterricht staatlich schule islamunterricht stattfinden vielmehr sachlich islamkunde ethikunterricht;Bildung
824;minarett muezzinruf tolerant nebeneinander religion christlich kirche praktizieren vereinbar;soziale Ursachen
825;unterdrückung muslimisch frau stellen afd entgegen fordern bereich gleichberechtigung mann frau;soziale Ursachen
826;tragen burka nigab öffentlichkeit deutschland untersagen ähnlich frankreich österreich dänemark niederlande schweiz;Politik und Ideologie
827;kopftuch religiös-politisch zeichen öffentlich dienst generell gestatten öffentlich schule weder lehrerin schülerin tragen;Bildung
828;islam   polygamie zwangsheirat muslim unterbinden fordern afd verbot religiös trauung vorherig standesamtlich eheschlie ung kraft setzen;Politik und Ideologie
829;jobcenter personenstandsregister standesamt zugänglich missbräuchlich inanspruchnahme hartz iv zweit drittfrau verhindern;soziale Ursachen
830;ehevertrag güter- unterhaltsrechtlich angelegenheit deutsch schließen;Politik und Ideologie
831;migration tz;soziale Ursachen
832;integration     hilfe mensch not aufnahme deutschland entkoppeln krise region leisten;Politik und Ideologie
833;migration asyl integration   migration asyl integration human rational handeln deutschland schützen   fluchtbewegung   jahrhundert mittels aufnahme migrant europa deutschland bewältigen   global flüchtling alsin letzter;Politik und Ideologie
834;kriegerisch auseinanderset zung staatlich verfolgungshandlung spielen insbesondere enorm bevölkerungswachstum afrikanisch kontinent überragend rolle;soziale Ursachen
835;armut kampf um täglich über leben verbinden wachsen migrationsdruck europa besonderer weise;soziale Ursachen
836;entgegen intention un-migrationspakt global problem migration lösen;soziale Ursachen
837;klein teil entwicklung million mensch ausdrücken lassen weder ökonomisch sozial integrationspolitisch europa auffangen;Politik und Ideologie
838;deutschland europäisch land destabilisieren wirkungs- voll beitrag lösung global problem leisten;Politik und Ideologie
839;asylmissbrauch beenden   derzeitig asylsystem dysfunktional gleichen lotterie;soziale Ursachen
840;finanziell fehlanreiz unterlassen abschiebung führen illegal migration schleuser kriminalität zahlreich todesopfer mittelmeer;Politik und Ideologie
841;meister migrant begeben   migration asylundintegration;soziale Ursachen
842;hoffnung aufein bess leben weg europa;Politik und Ideologie
843;hilfe mensch not aufnahme deutschland entkoppeln krisenregion leisten effektiv hilfsbedürftige erreichen;Politik und Ideologie
844;unlösbar folgeproblem   desaströs folge unreguliert massenzu   wanderung unübersehbar verschär-   fen überproportional zuwandererkrimi   nalität terroranschlag islamisch separatismus   belegen dreistellig milliardenkoste wohnraummangelund hoch arbeitslosigkeitunterr   zuwanderer;wirtschaft
845;erfolgreich integration existentiell frage   gelingen;soziale Ursachen
846;zuwanderung demokratisch   selbstbestimmung lösung schutzsystem   jahrhundert u national ebene;Gesundheit
847;entscheiden;wirtschaft
848;anlehnung australisch modell;Politik und Ideologie
849;existentiell frage zuwanderung mussin demokratisch selbstbestimmung national ebene entscheiden;Gesundheit
850;modell   jahrhun dern hatnebe ablösung überholt internatio nal regelwerk genfer flüchtlingskonvention   folgend kernpunkt   fokus aufhumanitär hilfe krisenregion intrakontinental fluchtalternative   zurückweisung asylsuchender einreise grenze gemäfs art;soziale Ursachen
851;abs;wirtschaft
852;g   ausschliefslich qualifiziert einwanderung japanisch vorbild    migration asyl integration   humanitäre aufnahme bundestag ausgewählt schutzbedürftig person auswahl deutsch werte gesellschaftsordnung vereinbar kulturell religiös hintergrund wichtig kriterium;soziale Ursachen
853;solange dauerhaft wirksam schutz eu-außengrenz fehlen untauglich über staatlich rechtslage fortbestehen deutschland kontrolle grenze unterbindung illegal grenzüberschreitung hand nehmen;Politik und Ideologie
854;fordern   einreisen künftig nurnoch erlauben;Klima
855;zurückweisung grenze selbstverständlich souverän staat aufgefasst;Politik und Ideologie
856;grenze abwehr unerlaubt zuwan derung kriminalitätsbekämpfung   deutschland einermodern wirksam sicherung ausge- kontrolle grenze statten;Politik und Ideologie
857;grenzüberschreitend unterbindung dl laub dw kehr oh   illegal grenzüber pendler urlaubs warenverkehr unzu-   schreitung mutbar einschränkung gewährleisten;Politik und Ideologie
858;ne hand nehmen grün grenze effektivität   überwachen umfassend modern grenzsicherungskonzept erarbeiten;wirtschaft
859;hierzu physisch barriere z;wirtschaft
860;grenzzaun sicherung staatsgrenz gehören;Politik und Ideologie
861;migration asylundintegration;soziale Ursachen
862;asylparadies deutschland schließen   tragen deutschland hauptlast   illegal zuwanderung europa verursachen vielzahl selbstverschuldet ursache;Politik und Ideologie
863;afd umfassend mafßsnahmenkatalog wieder herstellung geordnet verhältnis asylverfahren erarbeiten umsetzung konsequent einfordern;wirtschaft
864;pauschal zuwanderungskontingente umverteilungsquot egal nationalstaatlich europäisch außereuropäisch rahmen z;Politik und Ideologie
865;resettlement;wirtschaft
866;aufnahme migrant rahmen europäisch lösung miss afd brauch seenotrettung europa gelangen;Politik und Ideologie
867;umfassend maß;wirtschaft
868;nahmenkatalog vielmehr gemäfs international seerecht yedernersielnung   grundsätzlich ausschiffung betroffener geordnet verhält nächstgelegen geeignet seehafen erfolgen;Politik und Ideologie
869;nn verfahren praktiziert form seenotrettung wirken häu fig tödlich endend pull-faktor;Wissenschaft
870;beantragung asyl eröffnung antragsver fahren nachgewiesen identität staat angehörigkeit;soziale Ursachen
871;streng bestrafung falschangabe asylverfahren;Wissenschaft
872;ausweitung zahl sicher herkunftsstaat;Politik und Ideologie
873;bekämpfung missbrauch legal erteilt visa zweck asylantragstellung;soziale Ursachen
874;verlust schutzstatus reise asylbe rechtigt herkunftsland;wirtschaft
875;verfolger land besuchen versuch wiederein reise deutsch grenze zurückweisen;Klima
876;afd fordern wiederherstellung rechtsstaatlich zustand abschiebung;Politik und Ideologie
877;migration asyl integration;soziale Ursachen
878;ablehnung jeglicher familiennachzug flüchtling;soziale Ursachen
879;abschaffung spurwechsel abgelehnter ausreisepflichtig asylbewerber;Politik und Ideologie
880;belohnung illegal einreise verweigerung ausreise;Politik und Ideologie
881;niederlassungserlaubnis anerkannt asyl bewerber;Politik und Ideologie
882;beendigung wildwuchs asylverfahren beratung -betreuung;soziale Ursachen
883;beratung betreu ung erfolgen meist nichtstaatlich frei träger finanziell interesse steigend flüchtlingszahl verbleib möglichst vieler abgelehnter;soziale Ursachen
884;organisation zählen asyl-industrie asylsystem berei- chert;wirtschaft
885;verfahren rückkehrberatung nahezu verweigerung bleibe beratung;Bildung
886;verfahrensberatung darfnurnoch    asylgesetz staatlich stelle erfolgen;soziale Ursachen
887;arbeitserlaubnis asylantragsteller abgelehnt asylbewerber;wirtschaft
888;jährliche prüfung fortbestand asyl- grund asyl anwartschaft dauerhaft einwanderung begründen;soziale Ursachen
889;ausnahmslos abschiebung gefährder straftäter afghanistan irak syrien;Politik und Ideologie
890;rückkehrpflichtige handwerklich-prak- tisch grundausbildung erhalten wiederaufbau heimat dortig existenzgründung befähigen fit for return;soziale Ursachen
891;migration asyl integration   abschiebung rückkehr   unterlassen aufenthaltsbeendigung abgelehnt ausreisepflichtig asylbewerber gegenteil rechtsstaatlichkeit ausdruck fortgesetzt staatsversagen;soziale Ursachen
892;zahl ausreisepflichtig da- kontinuierlich steigen quartal   zahl ca;Klima
893;person erreichen zahl freiwillig ausreise erfolgrei- cher abschiebung kontinuierlich sinken;Politik und Ideologie
894;politik aufgabe widerspruch auflösen kapituliert treiben mächtig anti-abschiebe-industrie;wirtschaft
895;zynisch inhuman mensch faktisch garantie dauerhaft verbleib reich deutschland anzulocken möglich tod mittelmeer kaufzu nehmen;Politik und Ideologie
896;freiwillig rückkehr abschiebung finanzi- ellen organisatorisch humanitär grund im- mer vorziehen weshalb rückkehrbereitschaft deutlich fördern;Politik und Ideologie
897;afd fordern wiederherstellung rechts- staatlich zustand;Politik und Ideologie
898;abschiebeoffensive abbau überhang ausreisepflichtig;Klima
899;national supranational remigra- tionsagenda schutzgewährung herkunft transitregion grundsatz hilfe ort;Politik und Ideologie
900;duldung bescheinigung ausreisepflicht;Politik und Ideologie
901;afd fordern national supranational remigrationsagenda schutzgewährung herkunft transit region;soziale Ursachen
902;migration asyl integration  ;soziale Ursachen
903;zuständigkeitsübertragung vollzug abschiebung bundespolizei entsprechend ausstattung personal kompetenz;Politik und Ideologie
904;verhinderung abschiebung straftatbestand erklären;soziale Ursachen
905;nutzung frei platzkapazität transportflüg bundeswehr anzahl abschiebung erhöhen;soziale Ursachen
906;aufhebung kirchenasyl-vereinbarung bamf kirche;Politik und Ideologie
907;hinnehmbar kirche missbrauch kirchenasyls frist abschiebung eu-land aushebeln;soziale Ursachen
